69033,NNTNANJ
69034,NNTNMYJ
69035,NNTN433
69007,PWTH
52088,SHADWEL
52086,SHADXO
87572,SURREYQ
87574,SURRQSJ
87575,SURRQSS
43331,RUGL
43328,COLWICH
43333,RUGLYNJ
43334,RUGLYSJ
43332,RUGLYGF
43329,COLWHXN
43330,RUGLENG
43336,RUGL54
43337,RUGL55
52090,WAPPING
70030,RUGBY
69025,BRINKLW
70139,WEEDBGF
70016,RUGBUSQ
70029,RUGBTVJ
70034,RUGBSJ
70087,DIRFTMA
70042,WEEDWEL
70045,WEEDWIL
70050,WEEDON
70079,CRIKGF
70138,WEEDBCE
70017,RUGBYY
70032,RUGBLHS
70033,RUGBDED
70018,RUGBNOF
70081,DIRFTRR
70082,DIRFTIN
70135,WEEDSTO
70083,DIRFTWA
70040,WEEDKGF
70084,DIRFTCR
70086,DIRFTB2
70080,DIRFTRE
70077,DVNTYSJ
70075,DVNTYNJ
70074,DIRFTFL
70137,WEEDBAN
70028,RUGBNJ
70088,DIRFBRF
70031,RUGBYCS
70089,DIRFDRS
70070,HMTNJ
69027,RUGBHOK
69030,RUGBNBJ
69195,RUGBLLJ
70092,DIRFDR2
70073,DIRFEP2
70021,RUGBDAL
70012,RUGBRTR
70020,RUGBYAS
70035,RUGBCSF
70013,RUGBEWS
70048,RUGB304
70023,RUGB370
70014,RUGBJAR
70051,WEED200
70052,WEED201
70015,RUGBJCS
70039,RUGB649
70036,RUGB165
70043,RUGB655
70041,RUGB653
70037,RUGB171
70025,RUGB184
70024,RUGB182
70038,RUGB310
70044,RUGB669
70046,RUGB671
70027,RUGB117
70026,RUGB368
70047,RUGB179
70011,RUGB363
70355,AYLSPWY
66201,DAWMLCL
66202,DAWMFHH
66203,DAWMGBR
66206,DAWMEJ
66207,DAWMWJ
66525,BGRN
66523,COFTONS
65210,BHAMJEW
65213,BHAMQHS
66325,SLTLYPB
66327,BHAMSYJ
66316,WSHWDHR
66314,WSHWHEJ
66311,WSHWDH1
66310,WSHWDLS
66313,WSHWHDS
66312,WSHWHUS
66318,WSHWGBR
66317,WSHWHRS
66321,LNDRSTJ
66308,WSHWHPK
66315,WSHWHMC
66332,WSHWUGL
66319,WSHWDHC
66329,WSHWWRP
66322,SLTLYDS
66320,SLTLYHS
66502,SELYOAK
66304,CBOMJAB
66293,CBOMJN
66295,PLNEJT
66302,CBOMDS
66303,CBOMMEB
66301,CBOMCS
66510,KNORTON
66350,LIFOMOS
66508,LIFODEJ
66506,LIFODWJ
66512,KNOROTP
66509,KNOR522
66516,KNOR57
66517,KNOR528
66517,KNOR528
66522,KNOR529
66524,KNOR523
66511,KNORCT
66519,LONB
66520,LONB23
66518,LONBRS
66521,LONB24
66513,NRTF
66503,BOURNVL
66307,BRBGLP
66305,BRBGES
66306,BRBG
65900,GALTINT
65822,GALTILL
65823,GALTONJ
66231,COLESH
66232,CLSHDCL
66226,HMSHCRI
66224,HMSHREC
66222,HMSHNDP
66221,HMSHEWT
66225,HMSHEWC
66220,HMSHPAR
66219,HMSHBRF
66217,HMSHEP2
66216,HMSHCOL
65531,STNPK
65532,STNPALD
66291,WTRORTN
66212,WACRTS
66292,WTRORWJ
66211,WACRJN
66213,WACRDAL
66402,LWLYSFT
66403,LWLYSDC
65630,BHAMNWS
65830,MNMNTLA
65627,GRJT
65625,PROOFHJ
65630,BHAMNHS
65629,BHAMNBL
65665,PRYBR
65667,PRYBRNJ
65668,PRYBRSJ
65834,PRYBRWJ
65666,PRYBRDG
69207,CANLEY
65605,CHSRD
65608,GRAVLYH
65610,LEAHALL
65504,RUGLTWN
65501,RUGLPS
65502,RUGLCPL
65500,RUGLFHH
65509,RUGLBJN
65508,RUGL405
65503,RUGLGBR
65604,WYGN
65813,ALBION
65812,WTLN
65814,WTLNUGL
65813,GODALBN
65519,BLOXWCH
65520,BLOXSB
65523,BLOX103
65807,COSELEY
65669,HAMSTED
65511,HDNS
65505,HDNSMOO
65821,SNDWDUD
65820,SNDW363
65824,SMTHKRS
65832,SOHOEJ
65825,SOHONJ
65826,SOHOSJ
65829,SOHOCE
65828,SOHODED
65809,TIPTON
69106,BEDWRTH
69109,BEDWPUM
69104,BDWTHMS
69105,BEDWGF
65006,BSBYJN
65007,BSBYJDG
65002,FRASL
65343,BLKST
65316,LCHC
65317,LCHCCS
65335,LCHCHAM
65341,SHNS
65345,BTLRSLA
65319,BRWNHLS
65320,BRWNASG
65005,PNKRDG
65550,WALSESD
66527,ALVCHRC
65515,ESNTNWS
65044,HEATSDG
66529,RDIT
66526,WTSLNJN
65811,DUDLPT
69215,BHAMINT
69216,BHAMISJ
69214,BHAMINJ
65553,WALSALL
65533,WALSRJN
65557,WALSBLI
65561,WALSPJ
65556,WALSPDC
65555,WALSFT
65554,WALSTSD
65534,STNPSTR
65043,WVRMPTN
65051,WVRMCST
65041,WVRMTNJ
65085,PBLJWM
65039,WVRMSRJ
65042,WVRMCS
65084,WVRMHTJ
65048,WVRM118
65053,WVRM294
65054,WVRM300
65055,WVRM273
42002,GOOSTRY
42004,HCHP
42123,CREWEMD
42412,ALSAGER
42413,ALSAUDG
42412,ALSAEJN
43013,CONGLTN
43031,KIDSGRV
43032,KIDS587
42414,BTHLYJN
42163,CREWPWS
42159,CREWBSS
42159,CREWBHM
42159,CREWBHN
42159,CREWBHS
42166,CREWEGL
42170,CREWGUL
42159,CREWBLS
42155,CREWBHJ
42160,CREWGLR
42157,CREWH34
42156,CREWH36
42169,CREWL37
42171,CREWGGN
42158,CREWEVQ
42165,CREWSBS
42181,CREWH44
42152,CREWGBV
42180,CREWH19
42150,CREWB20
42174,CREWBHG
42176,CREWGGE
42177,CREWGGW
42168,CREWPAD
42300,BETLRSB
42113,BESTTSB
42121,CREWWKX
42121,CREWWKS
42140,CREWE
42126,CREWENJ
42130,CREWSGJ
42147,CREWESJ
42143,CREWSJN
42117,CREWESW
42015,CREWSBG
42122,CREW142
42125,CREWMRA
42129,CREWMRB
42140,CREWUDL
42143,CREWOCG
42151,CREWPLP
42127,CREWETS
42124,CREWMDE
42138,CREWSYC
42141,CREWESY
42136,CREWDHS
42137,CREWEFP
42145,CREWEDL
42128,CREWECY
42142,CREWCET
42182,CREWESN
42144,CREWDRS
42144,CREW533
42146,CREW551
42179,CREW543
42139,CREWSSN
42145,CREWECS
42148,CREWLNW
42172,NANTWCH
42173,NANTWLC
42016,CREWUML
42012,SBCH
42010,SBCHDRS
42011,SBCHHC
42161,CREWGW1
43314,STAFFRD
43326,MFDB
43316,STAFFDY
43325,RCKRSCT
43311,STAFSBS
43319,STAFRD4
43312,STAFRD5
43324,WHHSJN
42302,MADELEY
42301,MADELYC
43318,STAFFDS
42309,MADEWH
43322,STAFTVJ
43322,STAFTVJ
43320,STAFFNJ
43323,STAFA12
43327,STAFFDJ
43338,STAFFSJ
43321,STAFDSS
42162,CREWWSC
43306,BARLSTN
43503,BLYBDGE
43505,BLYBCRL
43510,BLYBLLC
43417,STOKEND
43424,STOKOAK
43430,CALDNLB
43432,CALDONL
65311,LCHTTVL
43335,ARMITAG
65314,LCHTTVJ
65310,LCHTPDC
69000,LCHTHAD
65312,LCHTCE
65309,LCHTNJ
65308,LCHT131
65321,LCHTCUR
65307,LCHT303
65306,LCHT259
65304,LCHT306
65305,LCHT308
65315,LCHTTVH
66042,LCHTFIN
66040,ALRWAS
43113,ETRURIA
43116,STOKGRA
43114,ETRUGJN
43111,ETRURBS
43421,LEEKBRJ
43044,LNGP
43039,BRDW564
43049,LNGPJN
43045,LNGPTPS
43040,BRDWJN
43041,LNGPCS
43047,LNGPTDS
43042,CHTV
43046,LNGPTFD
43501,LNTN
43502,CAVRSWL
43504,CAVRS24
43211,STOKEOT
43232,STOKTNR
43220,STOKCS
43222,STOKOTJ
43210,STOKOTN
43225,STOKVS
43415,STOKMIL
43212,STOKNEW
43215,STOKCV
43302,STOKSID
43231,STOKMAR
43213,STOK534
43218,STOK462
43216,STOK271
43214,STOK540
43217,STOK439
43219,STOK527
43208,STOKCVR
43223,STOKNWY
43224,STOKYRV
21253,IMNGPUM
43308,STONE
43307,STONJN
43303,STONEMS
43309,STONASH
43310,STONSAN
43300,STON505
43301,STON510
69001,TMWTHLL
66002,TMWTHHL
68994,AMNG485
68995,AMNG488
69003,AMNGTNJ
69002,AMNG490
68999,AMNG487
68998,AMNG462
68997,AMNG459
68996,AMNG294
42307,SILVRCL
7316,GANTRYA
57474,SCRPTON
57475,SCROSB
43605,UTOXETR
43608,UTOXDGL
43515,UTOXBLC
57476,UTOXDLC
43607,UTOXSB
43604,UTOXENG
42226,PREES
42231,WEMM
42221,WCHR
42223,WCHRDLC
42211,WRENBRY
42210,WRENRF
42215,WRENMG
42241,YORTON
42312,NTNB
42303,SLIGHTJ
42304,LBRDFJN
42310,NTNBSB
42313,NTNBGB
42305,YFIELDJ
43305,WEDGWD
43304,TRNTHAM
70306,BLTCHLY
70309,BLTCCS
70305,BLTCHFS
70293,BLTCSOF
70298,BLTCUGL
70263,DNBGHNJ
70265,DNBGHSJ
70300,BLTCYD
70303,BLTCHTS
70307,BLTCCE
70296,BLTCDS
70295,BLTCCAM
70294,BLTCWL
70308,BLTCSTE
70312,BLTCDRJ
70301,BLTCFJN
70298,BLTCUDG
70291,BLTCWER
70302,BLTCTMD
70299,BLTCDGL
70292,BLTC76
70310,BLTCHSJ
70297,BLTCSN
70211,WLVRTNW
70215,WLVR
70217,WLVRTCS
70201,HANSLPJ
70200,HANSRD
70204,HANSCAS
70213,WLVRLAR
72315,CMDNJN
72398,CMDNDTS
72399,CMDNCWM
72319,CMND610
72429,CMDN200
72431,CMDNRIJ
72401,CMDNCSD
72426,CMDNRCJ
72427,CMDN202
72318,CMDN801
70319,CHDNGTN
70321,LTNBZRD
70320,LEDBRNJ
70323,LEDBSH
70325,LEDB426
70324,LEDB428
70322,LEDB433
62057,FSTR
70261,MKNSCEN
62051,ASPLEYG
62055,BOWBRKH
62040,KMPSTNH
62043,STWRTBY
70421,BERKHMD
71011,HEMLHMP
71013,HEMLSJN
71014,HEMLBMS
71022,KLGL
71021,KLGLLP
70411,TRING
70410,TRINGNJ
70413,TRING25
70412,TRINGCE
72003,BUSHEY
72001,BUSHYDC
72007,HROW
72017,HROWDC
72018,HROW307
72018,HROW305
72005,HTCHEND
72008,KTON
71040,WATFDJ
71044,WATFJCS
71042,WATFDNJ
71041,WATFJSJ
71043,WATFDY
72000,WATFJDC
71045,WATFDGB
71009,BONENDJ
71039,WATFDN
72252,ACTNCTL
72235,ACTCWHF
72251,ACWLJN
72263,ACWL149
72264,ACWL150
72266,ACWL105
72419,GOSPLOK
72424,GOSP500
72432,GOSP304
72428,GOSP100
72430,GOSP306
72418,HMPSTDH
72313,KLBRNHR
72312,KLBRUDG
72311,QPRK
72310,QPRKAC
72309,QPRKJ
72416,WHMDSTD
72010,NWEMBLY
72021,WMBY
72013,NWEMJN
72027,WMBYEFT
72023,WMBYHS
72020,WMBYDC
72104,WMBYWLF
72109,WMBYCSL
72015,WMBYDRR
72014,WMBYURR
72117,WMBYNY1
72118,WMBYNY2
72119,WMBYNY3
72120,WMBYNY4
72121,WMBYNY5
72122,WMBYNY6
72123,WMBYNY7
72124,WMBY145
72125,WMBY190
72111,WMBYICD
72112,WMBYCSF
72269,WLSDH48
72116,WMBYLCS
72114,WMBYBNJ
72227,WLSDNFS
72271,WLSDTMD
72221,WLSDDST
72234,WLSDFFS
72258,WLSD811
72226,WLSDCE
72209,ACTNLRG
72211,ACTNLRS
72204,WLSDDCR
72232,WLSDRMT
72231,WLSDGBR
72030,WLSD31
72229,WLSD41
72278,WLSD303
72229,WLSDNBJ
72230,WLSDBRS
72218,WLSD2DT
72115,WLSDBSJ
72217,WLSD1DT
72212,WLSDBRN
72236,WLSDNN7
72210,WLSDBRG
72028,WLSD34
72213,WLSDBFL
72214,WLSDBLI
72223,WLSDEUT
72205,WLSDETG
52046,DALSKLD
71023,APSLEY
72006,HEDSTNL
72415,BRBY
72414,BRBYPK
52058,CLDNNRB
52057,BRNBYJ
73823,WSBRNRJ
72421,CMDNRD
72421,CMDNRDJ
72422,CMDNREJ
72423,CMDN210
72316,CMDNSTH
72433,CMDN052
52048,CNNB
52049,CNNBELL
52055,CNNBYEJ
52054,CNNBYWJ
72004,CRPNDPK
52074,DALS
52052,DALS101
72410,EUSTON
72404,EUSTBOR
72403,EUSTDCN
72390,EUST512
72406,EUSTUCS
72408,EUSTNHS
72391,EUST510
72392,EUST501
72393,EUST488
72394,EUST473
72389,EUST610
72395,EUST310
72396,EUST308
72397,EUST286
72409,EUST284
72407,EUST104
72405,EUST102
72411,EUSTBAL
72402,EUSTRES
72417,FNCHLYR
72272,KENSLG
73107,KENSLGS
73107,KENGCRL
72412,KENSLGT
72413,KENR
72420,KNTSHTW
72317,PRIMRSH
72314,SHMPSTD
72253,SACTON
72254,KEWEJ
72257,SACTONJ
72009,SKENTON
72031,STNBGPK
72034,STNBS34
72034,STNBS36
72035,STNBS32
72102,WMBYWHL
72002,WATFDHS
72206,WLSDFFG
72233,WLSDHLS
72277,WLSDLLB
72216,WLSDNNJ
72215,WLSDRRJ
72225,WLSDSWS
72225,WLSDSWE
72251,WLSD107
72268,WLSDWLJ
72274,WLSDHLJ
72237,MTRBDGJ
72238,NPOLEJ
72273,KENSLGJ
72279,WLSD301
72277,WLSDNJL
72281,WLSDLUC
72280,WLSDLDC
72275,WLSDJHL
72276,WLSDJHT
70360,GTMSNDN
70357,GTMS769
70359,WENDOVR
70358,STKM
63021,MARYLBN
63023,MARYSDS
63025,MARYUPS
63024,MARYWRD
63026,MARYUTS
63027,MARY10
63027,MARY10
63022,MARYUPL
63011,NEASDNS
63014,NEASCSG
63013,NEASDGS
63020,NEASKV
63017,NEASFHH
63028,NEAS327
63029,NEAS34
63030,NEAS25
63031,NEASCGB
63032,NEASESG
63012,NEASTC
63018,NEASDSJ
63001,NEAS525
63019,NEAS536
63016,NEASDND
63003,NTHOLTP
62999,NTHOPKJ
73417,NTHOJN
73416,NTHOLTS
63005,SDBRYHR
63004,SDBRYHH
70353,AYLSBRY
70351,AYLSNL
70356,AYLSVJN
70350,AYLS792
70343,AYLSWAD
70348,AYLSBCH
70349,AYLS302
70354,AYLSBRS
70354,AYLSBRS
70354,AYLSDMU
70352,AYLSCCD
70331,CALVERT
70311,CYDNJN
70332,CALVFHH
70333,CALVNGF
70334,CALVGBR
70335,CALVTDC
70340,QUNTRD
63006,WEMBLSM
63002,WEMBLMD
63008,WEMBGCJ
63007,WEMBYS
62035,BESJOHN
62036,BESJGL
62022,BEDFDJS
62011,BEDFDM
62014,BEDFDCS
62008,BEDFDN
62017,BEDFEGS
62016,BEDFDS
61141,SNBKSDP
62003,SNBKOV
62001,SNBKJN
62197,ELSTOW
61121,SNBKSMT
61131,SNBKWYM
62198,BEDFMIL
62199,ELSTORS
62015,BEDFDCD
62009,BEDFDNS
62021,BEDFDWR
62010,BEDF603
63405,CRKLWD
63303,BRENTCJ
63410,CRKLFHH
63401,CRKLWCJ
63402,CRKLWDJ
63300,CRKL2GL
63009,DUDNGHJ
63400,CRKLDPT
63010,NEASJN
63302,CRKLWRL
63406,CRKLWSJ
63301,CRKLUGL
63404,CRKLRTS
63408,CRKLNLF
63412,CRKLLAF
63299,CRKLGBR
63298,CRKLSCS
63297,CRKL539
63413,CRKLNES
63304,CRKLRL
63414,CRKLSHN
63403,CRKLDER
63418,CRKLDBC
63416,CRKLREC
63417,CRKLDNJ
63415,CRKLDPS
63419,CRKL590
72033,HARLSDN
72267,HARLSJN
63252,HDON
63216,SLKSTRJ
63641,UPRHLWY
63640,JRDJ
63642,UPRHCES
63643,UPRHUGL
63451,WHMPSTM
63454,WHMPDCL
63449,WHMPSJN
63452,WHMPNJN
62018,WHMP599
62019,WHMP601
62020,WHMP605
62007,WHMP467
63215,WHMP236
63634,WHMP617
63214,MLHB
62201,FLITWCK
62202,FLITWCJ
62200,AMPTNLS
62203,HRLG
62207,HRLGSUL
62206,HRLGSSJ
62211,LEAGRVE
62209,LEAGRVJ
62212,LEAGSDG
62205,LEAGSAN
62213,LEAG591
62302,LMBRYRD
62299,LMBRYNG
62304,LMBRYSG
62298,LMBRDSL
62400,LUTON
62399,LUTONEL
62398,LUTONNJ
62401,LUTOFHH
62408,LUTO575
62404,LUTONUS
62403,LUTONCS
62405,LUTO581
62407,LUTO614
62409,LUTOGBR
62402,LUTOCRD
62044,MLBRKB
62034,FDRSGBR
62042,FDRSSDG
62041,FDRSSBL
62041,FDRSSBL
62038,FDRSFHH
62041,FDRS233
62041,FDRS28
62048,FDRS250
62049,RIDGMNT
62053,WOBURNS
63631,STPANCI
63619,STPAMCS
63618,CEDARJN
63620,YWAYNJN
63621,YWAYSJN
63627,STPAMSC
52215,STFORDI
52217,STFOWJN
52213,STFOEJN
52190,TMREUKL
51521,RPLANEX
51412,DAGNMJN
51523,RPLLGBF
51525,RPLANEG
63212,ELTR
62422,HRPNDN
62423,HRPNDNJ
62415,HRPNCG
62425,HRPNSAN
89530,EBSFLTI
89529,EBSFWJN
89532,EBSFEJN
51349,WENGTNX
88711,SPRINGJ
89534,CPPITSD
89536,EBSFACT
63208,RADLETT
63209,RADLETJ
63211,RADLTRR
63201,STALBCY
63202,STALBCS
63205,STALNAP
63551,KNTSHTN
63547,CTRDJN
63551,KNTSHTJ
63630,STPX
63626,STPXCYS
63624,DOKJNSP
63623,DOKJSSP
63625,STPXTMC
63628,STPXRCJ
63622,STPXCSJ
63632,STPXCTJ
71038,GRSTH
71036,BCWD
71032,PKST
71030,STALBNA
71034,HOWWOOD
799,MARNELV
62047,LDLNGTN
57004,MATLOCK
57005,MATLPR
57007,MATLCKB
57011,WATSTND
26231,WORKLIP
28105,SHRBROK
56101,CLAYXNJ
56102,CLAYXSJ
56099,CLAYXS
56105,MRTO
56000,CLAYHAS
57000,CLAYSTR
55202,ATNBRO
55203,ATNBROJ
55212,BESTON
55217,BESTNNJ
55215,BESTONS
55213,BESTNSJ
55218,BESTFHH
55220,BESTGBR
55222,BEST918
