SMBG,392592,415198
ASHCHRC,392630,233390
BREDBRY,392755,391823
GRGRAVE,393200,453600
WDEN,393200,422207
CHLTNHM,393242,222099
TODMRDN,393520,424160
ASHONUL,393840,399400
LITLBRO,393840,416280
WOODLEY,393900,392500
CRADLYH,393950,285750
HEXHAM,394030,564320
ABRDEEN,394127,805872
ROMILEY,394160,390804
COSELEY,394280,294140
HYDEN,394424,396454
HYDEC,394436,395017
MDWD,394550,384790
TISBURY,394560,129060
HOLTONH,394600,90200
FLWRYFD,394716,396126
ROHL,395009,388824
PERSHOR,395200,248030
BLYBDGE,395600,341200
NWTH,395639,395516
TIPTON,395640,292510
SBYD,395934,398653
OLHL,396280,285890
MARPLE,396290,389320
GODLY,396460,394995
DUDLPT,396740,291865
BRMSGRV,396870,269355
DISLEY,397270,384590
MOSSLEY,397360,402034
HATRSLY,397420,394280
STRINES,397841,386465
ROWLEYR,398000,286600
SKPT,398400,451400
KEMBLE,398519,197581
CNCK,398600,309830
LNDYW,398695,306535
HMWTHY,398730,91730
BLOXN,398900,303075
CRBG,398920,563515
BRBM,399000,393800
GFLD,399180,404690
CONONLY,399305,446825
SNDWDUD,399310,290085
BLOXWCH,399320,302270
BRWCKUT,399410,653445
HBDNBDG,399500,426800
NWMILSN,399530,384750
NWMILSC,399720,385330
LGRN,399760,288440
SHPE,399888,538705
HDNS,399977,312494
BGRN,400610,273670
BSCTSTA,400700,296140
FURNESV,400840,383540
WHALYBG,401120,381480
WALSALL,401130,298510
POOLE,401274,91089
MYTHLMR,401323,425845
LONB,401370,277600
GALTILL,401420,289320
GALTINT,401421,289320
TAMEBDG,401710,295010
RIDNGML,401920,561565
DNTG,402070,394730
SMTHKRS,402090,288720
ALVCHRC,402300,272000
FROSTLY,402390,536890
HADFILD,402400,396000
NRTF,402420,278910
HNDSHWT,402540,289720
GLSP,403480,394190
EVESHAM,403706,244452
STEETON,403730,444875
PSTONE,403770,91485
CHNLY,403830,382600
RDIT,403830,267580
RUGLTWN,404360,317420
UNVRSYB,404400,283700
SELYOAK,404460,282670
MRSN,404680,411849
KNORTON,404700,279590
RUGL,404830,319120
HAMSTED,404915,292580
BOURNVL,405100,281000
STCKSFL,405430,561380
CHEF,405510,379480
BRANKSM,405760,91930
BUXTON,405910,373750
BHAMJEW,405990,287950
FIVEWYS,406010,285910
SWRBBDG,406235,423495
KEIGHLY,406565,441310
PRYBR,406750,290960
BHAMNWS,406875,286659
BHAMSNH,406950,287275
BHAMMRS,407400,286800
DVHL,407445,378125
WOLSHAM,407600,536820
SLTHWTE,407930,414150
WITTON,407940,290505
BRDS,408400,286000
PRUDHOE,408750,563475
ASTON,408790,289600
DUDESTN,408830,287835
WYTH,409250,275775
ELWD,409550,274290
SMLHTH,409650,285100
BOMO,409660,91970
UTOXETR,409700,333270
HLFX,409760,424960
ADERLYP,409880,287250
YRDLYWD,410000,280400
GRAVLYH,410100,290800
WHLE,410200,277100
CFLATTS,410300,440260
HLGN,410590,282115
BLKST,410600,300800
SHIRLEY,410630,278390
SHNS,410640,304635
THELAKS,410675,273465
WDND,410710,271745
BNGY,410800,439165
ERDNGTN,410985,292280
TYSL,411030,284030
BTLRSLA,411070,299420
SPRD,411150,282840
CHSRD,411460,293100
HONYBRN,411485,244820
WYGN,411530,294220
FOUROKS,411750,298010
ILKLEY,411785,447640
LCHC,411900,309175
SUTCO,411970,296360
WYLAM,412000,564500
EDALE,412300,385360
DANZEY,412305,269650
ACOCKSG,412400,283500
POKSDWN,412440,92400
STECHFD,412930,287450
LKWD,413270,415375
BNRHYDN,413400,447750
OLTON,413400,282300
LCHTTVH,413600,309930
LCHTTVL,413601,309930
SLSBRY,413662,130153
BERRYB,413761,413853
SAIR,413885,438047
HDRSFLD,414330,416910
SOLIHUL,414490,279620
HONLEY,414590,412430
LEAHALL,414630,286990
BRHOUSE,414660,422440
WOTONWN,414790,263215
HENLYIA,414830,265950
SDON,414964,185199
SHPY,415005,437445
CHRISTC,415300,93200
FRZNGHL,415305,436035
BKHLS,415340,411180
WDNYMNR,415450,277570
PEWSEY,416070,160370
BURLYIW,416300,445805
BAILDON,416305,439360
LOWMOOR,416359,428201
BRADFS,416370,433430
DEIGHTN,416490,419140
BRADIN,416594,432780
MRSTNGR,416700,285500
WILMCOT,416764,258338
DORIDGE,416920,274920
BEARLEY,417149,260721
MENSTON,417480,444050
WTRORTN,417530,291220
HOPD,418080,383280
STKSMR,418415,410870
SOAVPWY,418490,256540
BLAYDON,418500,563500
AIRP,418566,571308
CHHL,418630,627040
BHAMINT,418728,283685
LAPWRTH,418785,271610
GUISELY,418830,442230
APERLYB,419454,438429
SOAV,419490,255150
SPLY,419630,410280
COLESHL,419900,291000
HINTONA,420263,94821
MRPTHRP,420290,585385
MIRFILD,420410,419480
HMPTNIA,420500,281270
MINMARS,420670,232690
BAMFORD,420800,382500
CLAVRDN,420800,264370
BSAUKLD,420890,529170
BSAUWEA,420891,529170
NPUD,421120,434290
TMWTHLL,421315,304460
TMWTHHL,421316,304460
TUTBURY,421490,329675
GTSHDMC,421510,562730
WILNECT,421785,301485
ACKLNGT,422200,601500
DNDL,422400,408500
HATTON,422400,266400
PEGSWD,422760,587150
RTHP,422850,419950
DNSN,423025,561770
ALNMOTH,423115,611040
HATHRSG,423295,381040
SHDN,423560,525730
BRMLYSR,423990,434400
BURTNOT,424200,323200
NMILTON,424234,95184
DWBY,424325,421805
BKSWELL,424400,277600
HSFT,424425,439115
WDRNGTN,424485,594190
NWCSTLE,424600,563820
KRKSLFR,424949,436449
BATLEY,424985,423790
GRNDLFD,425000,378800
PENISTN,425105,403275
MANORS,425400,564310
KINGHAM,425637,222699
DEAN,425695,127075
CRMLNGT,425720,577110
PWTH,426460,303190
WARWPWY,426560,265400
NWTA,426600,524360
GRATELY,426610,141270
HEDNGLY,426815,435820
DRHM,427000,542800
MRLY,427070,428250
HGHNGTN,427120,522500
CLST,427190,551170
COTNGLY,427274,430242
TILEH,427530,277530
SWAY,427590,98420
WEETON,427600,447530
BRLEYPK,427900,435165
BEDYN,428020,164586
SPTN,428143,218642
HEWORTH,428550,561970
WARWICK,428620,265460
NTRD,428960,515750
SKSCMN,429030,404340
DLTN,429400,514000
WLNTNON,429500,328550
MATLOCK,429605,360230
MATLCKB,429760,358445
LEEDS,429870,433352
ASCTUWD,430114,218841
BKNHRST,430140,102008
CROMFD,430275,357400
ATHRSTN,430400,298000
HAGT,430413,455336
PANNAL,430710,451460
CANLEY,430880,278010
DRTN,431100,410300
DODWRTH,431130,405400
HRNBPK,431130,453860
LMNGTNS,431735,265251
MOTFONT,431855,126160
DORE,432380,381300
OUTWOOD,432410,424430
WKFLDWG,432718,420848
LMTNTWN,432741,95804
STARBCK,432800,456000
COVNTRY,433200,278200
LMTNPIR,433287,95517
WATSTND,433315,354125
LYNDHRD,433392,110147
WKFLDKG,433880,420365
HUNGRFD,434014,168545
SABR,434365,418635
COVAREN,434479,283428
BRWHINS,434590,562900
DINSDAL,434600,513400
DUFIELD,434604,343575
BNSLY,434735,406535
KNRSBGH,434805,457130
BELPER,434808,347510
AMBERGT,434900,351600
BLIEURD,434957,106287
CHBURY,435230,219440
DRONFLD,435500,378400
CHPLTWN,435533,396309
PEARTRE,435535,333413
ANDOVER,435565,145938
ROMSEY,435669,121581
SHEFFLD,435880,386953
BERMPRK,435927,289412
DRBY,436182,335593
CSGT,436215,434430
BEDWRTH,436270,286952
NLRTN,436430,493200
NNTN,436470,292190
TOTTON,436480,113285
FINSTCK,436647,217265
WDLESFD,436830,429080
EBOLDON,437230,561460
TSDARPR,437300,513800
REDBDGE,437340,113520
ELSC,438080,400370
NORMNTN,438165,422830
KNTBRY,438635,167200
CHFD,438800,371400
WOMBWEL,438810,402455
MEADWHL,439121,391345
DARNALL,439170,387687
SEABURN,439400,559600
SNDRMNK,439603,557588
SPDN,439700,335139
SNDRLND,439705,556910
STHS,439725,420132
MBRK,439900,112600
GARFRTH,440785,433540
THIRSK,441000,481570
SOTON,441327,112161
ALLENSW,441449,514558
FITZWLM,441475,415290
EGRFRTH,441565,433035
COMBE,441850,215060
SOTNTQ,441884,110798
SEAHAM,442080,549555
YAAM,442100,511145
EGLSCLF,442200,515100
ALFRETN,442300,356100
FTHRSTN,442475,420480
ROTHCEN,442590,393020
CASTLFD,442680,425490
HINCKLY,442700,293200
WDHOUSE,442850,385400
STDENYS,443130,113815
CSFD,443255,120655
HANDBRO,443273,214245
GLASHTN,443530,423825
BITERNE,443890,113380
WOLSTON,443904,111234
SWYTHLN,443910,115930
STOCTON,444156,519591
MCKLFLD,444450,432712
CATTAL,444640,455925
SHOLING,444760,111000
SOTPKWY,444836,117013
LGML,444960,346960
PTFTTSF,445070,422180
TABY,445275,518450
GLDTHRP,445645,404390
ELGH,445732,119071
BLTNODR,445745,402695
TRNO,445900,405600
PTFTMHL,446070,422730
MORTHRP,446100,411160
PTFTBHL,446100,421940
BNBR,446160,240427
SWINTN,446160,399060
WHTCHRH,446330,148915
NETLEY,446400,108585
BLNGHM,446625,523620
HAMERTN,447030,455825
NEWBURY,447205,166730
SHAWFD,447245,124965
HMBLE,447300,108200
MEXBRGH,447300,399600
SELMSAL,447430,411130
ILKES,447438,342704
WNCHSTR,447765,129984
LNGEATN,448040,332185
NEWBRYR,448252,166830
HEYFORD,448290,224750
TACKLEY,448450,220530
KVTNBDG,448890,382923
BURSLDN,448985,109585
KNTNGLY,449000,423600
KINSSTN,449439,236125
SMILFD,449482,432038
MDLSBRO,449564,520702
HEDGEND,449674,115000
EMPKWAY,449700,329700
KRKYCEN,450110,356138
OXFPWAY,450122,211963
OXFD,450477,206341
STTNPWY,450595,357700
SHBN,450640,433700
KVTNPK,450715,382470
CONBRGH,450900,399450
CHFN,450940,436980
RUGBY,451117,275937
HRTLEPL,451200,532700
JAMCOK,451288,517708
SETNCRW,451680,529540
SWNWICK,451750,108720
MCHLDVR,451772,142833
ATNBRO,451790,334585
OVTN,451790,150830
ULESKLF,451803,439995
MARTON,451950,516860
BOTLEY,452170,113260
NWSTEAD,452240,352810
CRWLL,452365,374410
DIDCOTP,452523,190507
APPLEFD,452542,193698
ISLIP,452600,214400
RDLEY,452603,198878
THATCHM,452752,166361
LGWITH,452875,370825
CULHAM,452915,195276
GYPSYLA,453200,515600
STHBANK,453310,521270
BESTON,453370,336220
SHRBROK,453370,367760
WHWLL,453425,376185
MFLDWSE,453460,363235
MFLDTWN,453715,360850
NUNTHRP,453850,515050
HUCKNAL,454020,349303
BULWELL,454040,345010
NARBRO,454090,297350
LOGHBRO,454335,320455
ADWICK,454375,408725
SHRKSKS,455515,381195
WHTBDGE,455670,422850
POPLTON,455940,453650
BTLYSY,456360,405590
FAREHAM,456971,106257
DONC,457125,403175
MIDGHAM,457305,166647
GTAYTON,457405,510830
REDCBSC,457410,524220
NTNG,457455,339195
BAROWOS,457820,317200
SHANKLN,458100,81900
CHOLSEY,458452,186039
WORKSOP,458545,379755
BCSTN,458550,223112
HENSALL,458560,422820
BCSTRTN,458675,221950
WGSTS,458770,298620
BTRSBY,458900,507300
LAKEIOW,459038,83308
LESTER,459300,304100
SNDOWN,459305,84467
RYDP,459361,93622
RYDE,459405,92920
YORK,459600,451700
RYDS,459631,91977
SMALBRK,459815,90504
ALDMSTN,460100,167345
REDCARC,460100,524960
SILEBY,460197,315255
GORASTR,460247,180642
KLDL,460480,509555
BRDING,460950,86877
REDCARE,461310,524200
KKSNDAL,461426,407872
PCHESTR,461749,105835
SELBY,461786,432235
NTHRFLD,461905,340845
CRTN,461980,341255
SYSTON,462113,311120
LNGBKBY,462400,266680
LONGBCK,462750,521990
PHBR,462973,100090
PANGBRN,463251,176664
MRSK,463500,521800
SSEACLE,463542,98803
BSNGSTK,463774,152529
PSEA,464164,100275
SNAITH,464250,422290
THEALE,464400,170900
BRTJYC,464490,343330
HTFLASF,464745,410680
RADNOT,464780,339478
FRATTON,465360,100050
BMLY,465518,159440
COSHAM,465765,105125
HILSEA,466385,103615
SBRN,466400,521400
COMONDL,466500,510030
MTIMER,467233,164110
LOWDHAM,467305,345910
TILHRST,467483,175173
THORNEN,468080,413770
CTNM,468370,508485
RAWCLIF,468720,421900
THORNES,469240,412370
THRGRTN,469695,348465
RTFD,470191,380318
REDGWST,470264,173430
RTFDLL,470400,380200
BINGHAM,470535,340160
DANBY,470685,508410
BDHMPTN,470781,106529
BLEASBY,470920,349865
WRESSLE,470990,431268
RDNG4AB,471528,173813
RDNGSTN,471529,173813
RDNGBUS,471543,173742
HAVANT,471781,106595
ALTON,472352,139697
HOOK,472520,153940
WRBLNGT,472800,106500
FISKRTN,473000,352000
HADMATP,473091,208549
RWLNDSC,473421,110816
ROLSTN,473830,352570
ASLCKTN,474130,339920
MRKTHRB,474170,287425
PTRSFLD,474387,123571
GOOLE,474414,423753
NMPTN,474759,260486
EMSWTH,474825,106325
HOWDEN,475215,430420
MLTNSDG,475280,318740
ERLY,475300,171900
LEALHLM,476220,507880
WNCFILD,476324,154546
HNLYOT,476380,182270
SBOURNE,476965,105985
ELTON,476990,340030
WINETGL,477160,171443
SHPLAKE,477640,179762
LISS,477712,127718
WARGRAV,478085,178289
WINERSH,478177,170740
GLAISDL,478330,505555
CROWLE,478380,411000
AYLSPWY,478641,215341
SLTMRSH,478655,425715
MALTON,478690,471360
NUTBORN,478740,105766
TWYFORD,479042,175787
BNTEY,479211,143053
NWRKCAS,479600,354300
PRINRIS,479964,202758
ESTRNGT,480034,429437
EGTON,480430,505380
NEWANG,480488,354510
WOKNGHM,480596,168657
MNKRISB,480937,204765
BOTESFD,481080,339260
BOSHAM,481246,105435
SUNDRTN,481311,198112
FLEET,481626,155260
AYLSBRY,481779,213470
GBROC,481900,389900
GBGHLRD,482000,388400
WLVR,482065,241508
CRWTHRN,482294,163735
LTLKMBL,482349,206620
GROSMNT,482800,505270
SNDHRST,483352,161550
FSHBORN,483530,105060
CLHM,483680,361500
GLBRDYK,483700,428700
ALTPE,483960,410625
STKM,483965,210603
LIPHOOK,484156,130905
MKNSCEN,484189,238029
FARNHAM,484446,146548
BCKWATR,485320,159875
MARLOW,485590,186512
OAKHAM,485690,309030
CHCHSTR,485890,104320
KETR,486411,278038
WENDOVR,486547,207750
ALDRSHT,486656,150424
SLEGHTS,486800,508120
SWNDRBY,486820,364390
FRBRMN,486850,156010
BLTCHLY,486859,233741
BRACKNL,486910,168969
HWYCOMB,486935,193053
FRIMLEY,487430,157717
CMBLEY,487573,160441
BRFT,487700,427910
FRBRNTH,487725,156630
FSTR,488245,234292
FURZEP,488294,182334
NTHCAMP,488600,153725
COOKHAM,488690,185060
MDNHEAD,488725,180745
MHERON,488820,168370
RUSWARP,489030,509180
CORBY,489160,288690
SAXILBY,489200,375300
ASHVALE,489273,153342
GTMSNDN,489300,201319
SCNTHRP,489400,410800
BORNEND,489456,187260
BOWBRKH,489604,234787
WTBY,489800,510800
HASLEMR,489802,132928
ASHH,489934,150834
WLNGBRO,490330,268120
LTNBZRD,491091,225024
BAGSHOT,491391,163627
GTHM,491400,335200
TAPLOW,491580,181340
ASCOT,492200,168300
CHDNGTN,492232,218549
WOBURNS,492458,236380
WANBRO,493100,150326
KRTNLND,493400,399600
BOGNORR,493415,99389
HYKEHAM,493615,367350
BROUGH,493870,426555
ASPLEYG,493944,236751
BCNSFLD,494004,191144
BNHAM,494008,181378
WITLEY,494850,137970
TRING,495087,212241
BRKWOOD,495200,156954
SUNNGDL,495206,166764
MLFORD,495406,141335
BRHM,495897,104367
AMERSHM,496379,198188
SEERGRN,496500,191030
RIDGMNT,496525,237375
WINDSEC,496590,176950
GDLMING,496622,143946
WSORAER,496852,177220
LINCLNC,497571,370888
FRNCMB,497600,145140
SLOUGH,497839,180157
LNGCROS,497897,166062
ANCASTR,498400,344375
FERRIBY,498570,425560
DATCHET,498740,176970
LDLNGTN,498936,239106
WRPLSDN,498938,155385
GUILDFD,499200,149600
BERKHMD,499336,208139
CHLFNAL,499647,197573
VRGNWTR,500115,167955
SUNYMDS,500160,175575
GERRDSX,500184,188785
SHALFD,500200,147100
FORD,500215,104280
LRDGFD,500264,150030
BRGG,500400,406900
WOKING,500660,158695
MLBRKB,500707,240510
EGHAM,501143,171073
LANGLEY,501300,179800
WRYSBRY,501400,174200
STWRTBY,501496,242222
ARUNDEL,502444,106417
LTLHMPT,502540,102180
KMPSTNH,502593,244819
CHRW,502597,196090
AMLY,502632,111812
DRIFILD,502700,457300
DENHMGC,502800,187900
HTNCRNS,502865,452220
BRTHMBR,502888,422510
HESSLE,502925,425685
STAMFD,502925,306650
CHLWTH,503130,147257
SEAMER,503260,483940
FLITWCK,503390,234980
HRLG,503456,230355
ARRAM,503520,444275
RAUCEBY,503710,344210
IVER,503730,179898
CHTSEY,503825,166390
BEVERLY,503860,439600
SCARBRO,503900,488300
STAINES,504150,171446
BEDFDM,504167,249744
WBYFLET,504200,161075
DENHAM,504214,187733
PULBRO,504285,118595
HEMLHMP,504300,205925
CLANDON,504560,152714
HTRWTM5,504938,175645
BESJOHN,505000,249015
HTRBUS5,505020,175780
CTTGHM,505100,432880
BNTBY,505400,409900
ADLESTN,505587,164866
RCKMNSW,505745,194597
BYFLANH,505854,162285
NAFERTN,505860,458450
WDRYTON,506120,180120
LEAGRVE,506145,224080
BARWHVN,506200,423530
APSLEY,506245,204874
ANGMRNG,506513,102979
ASFDMSX,506580,171947
SLEFD,506790,345420
HTRWAPT,507453,175848
WEYBDGB,507473,163651
WEYBDGE,507474,163651
HTRWCBS,507525,175815
MTHRNGH,507700,361400
HTRWTE4,507993,174516
KLGL,508000,202000
HTRWTM4,508100,174400
SHEPRTN,508153,167563
NHOL,508350,424080
WRUISLP,508370,186810
RSKNGTN,508660,350580
BILSHST,508803,125123
GOMSHAL,508915,147842
HULL,509200,428800
UHALIFD,509219,169395
HRSLEY,509223,154518
LUTON,509259,221604
HAYESAH,509714,179422
GOXHILL,509940,421310
HUNMNBY,510115,476660
SUNBURY,510119,169998
EFNGHMJ,510271,155892
WONT,510447,164956
GORNGBS,510477,103189
LUTOAPY,510533,220534
FELTHAM,510600,173300
KMPTNPK,510671,170307
MKTR,510715,388740
THABBEY,510930,418840
WATFJDC,511000,197300
WATFDJ,511040,197343
SRUISLP,511070,185440
WATFDHS,511359,196098
FILEY,511370,480690
WATFDN,511426,198664
BUSHYDC,511818,195340
CRPNDPK,511818,193404
BUSHEY,511858,195322
GRSTH,511965,199890
DRNGTOS,512000,103200
HERSHAM,512155,165425
CBHMSDA,512341,158897
ULCEBY,512490,414970
STHALL,512627,179804
BOOKHAM,512784,155640
HTCHEND,513065,191325
HAMPTON,513300,169803
WWRTHNG,513300,103320
BCWD,513482,202017
HRPNDN,513735,214175
NTHOLTP,513827,185570
HEDSTNL,513870,190590
HOUNSLW,513870,174935
OXSHOTT,514172,160973
WHTTON,514220,173570
HOWWOOD,514449,203409
WORTHNG,514484,103362
STALBNA,514526,206414
HABRO,514600,413560
HCKNGTN,514650,343580
ESHER,514696,165824
PKST,514733,204274
CHRSTSH,514800,129200
GFORD,514810,183900
FULWELL,514830,171840
CLYGATE,515097,163755
HAROOTH,515314,188012
HCRT,515376,168361
HANWELL,515390,180520
HROW,515465,189460
HROWDC,515465,189461
SDBRYHH,515465,185710
SGFORD,515465,182960
STRWBYH,515520,172415
STALBCY,515549,207076
HNCHLYW,515600,165300
ISLEWTH,515600,176400
TDITTON,515660,166870
CBARPAR,515850,181765
DRAYGRN,515960,181065
EWRTHNG,515975,103745
DRKGW,515987,149869
TEDNGTN,516019,170815
TWCKNHM,516115,173660
LETHRHD,516300,156840
SYONLA,516420,177200
RADLETT,516427,199832
OCKLYAC,516477,140455
WEALING,516666,180735
KTON,516710,188335
BOXHAWH,516744,151865
STMGTS,516810,174255
SDBRYHR,516885,185290
DEPDENE,517051,150180
DORKING,517073,150417
WARNHAM,517083,133948
SKENTON,517330,187060
HAMWICK,517450,169740
BNTFORD,517460,177865
HLMW,517465,143780
NWEMBLY,517660,186220
SNDY,517765,248773
HORSHAM,517865,130980
CHSSS,517900,163300
BRDLNGT,517930,466857
EALINGB,517938,180913
ASHD,518040,159000
RICHMND,518085,175155
RICHNLL,518095,175165
SURBITN,518100,167300
LNCG,518200,104400
WMBY,518210,185090
WMBYDC,518211,185090
KGSTON,518242,169561
CHSSN,518400,164145
LHVN,518621,132520
PBRO,518700,298900
WEMBLSM,518955,185340
BEMPTON,519000,471730
KEWBDGE,519020,178120
NSHEEN,519030,175410
ARLSEY,519045,237820
ELTR,519080,196320
KEWGRDN,519195,176740
BIGLSWD,519241,244351
HITCHIN,519433,229734
NRBITON,519435,169545
STNBGPK,519660,184210
BRLANDS,519700,168070
STNEOTS,519790,260710
GNRSBRY,519835,178380
TOLWTH,519845,165605
SACTON,520170,179280
SBROUGH,520330,411590
ACTONML,520360,181230
CHISWCK,520380,177220
MRTLKE,520465,175770
ACTNCTL,520645,180295
EPSM,520700,160900
HARLSDN,520940,183370
BTCHWTH,521052,151317
MALDENM,521090,166510
MLHB,521320,191925
NEWMLDN,521410,168670
BNSBDGE,521460,176230
EWELW,521480,162660
LTCE,521712,232758
FAYGATE,521728,134388
SHRHMBS,521800,105300
SWSHEAD,521840,342920
WLSDJHL,521860,182970
HEALING,521870,411040
WLSDNJL,521950,182920
STLEIGH,522024,164159
HDON,522140,188270
BARNES,522200,175700
WRCSTRP,522220,166150
EWELLE,522569,162158
MOTSPRP,522575,167710
TATNHMC,522590,158140
EPSDNS,522806,159759
TADWTH,523100,156200
RAYNSPK,523190,169280
KENSLG,523215,182785
HATFILD,523240,208750
HNTNGDN,523300,271600
STEVNGE,523448,224090
KENR,523560,183240
WELHAMG,523653,205697
SHPDSB,523799,179989
GTCOATS,523900,410420
WLWYNGC,523933,212903
CRKLWD,524000,185910
PUTNEY,524000,175100
BRKMNPK,524119,204007
BRBYPK,524225,183940
WIMLCHS,524310,169350
STHWICK,524323,105147
KENOLYM,524325,179180
SPALDNG,524390,322840
CHEAM,524447,163336
BALDOCK,524540,234264
BANSTED,524588,160432
QPRK,524600,183200
WLWYNN,524697,215420
BRBY,524755,184450
WIMBLDN,524810,170666
WDON,524811,170666
KGWD,524815,156585
KNEBWTH,524908,220250
SMERTON,524945,168635
POTRSBR,525010,201359
WSUTTON,525045,164505
IFIELD,525053,136663
MORDENS,525360,167880
WBRMPTN,525380,178000
SHLIER,525425,167190
WHMPSTM,525472,184836
KLBRNHR,525475,183590
REIGATE,525476,150730
FSHRSGT,525483,105366
WHMDSTD,525520,184725
BELM,525545,162065
SUTTONC,525635,165525
WDWTOWN,525970,175120
HYDNSRD,526020,171160
SUTTON,526034,163826
ERLFLD,526050,173040
FNCHLYR,526070,185050
HADLYWD,526225,198210
CSEAH,526300,176675
SHMPSTD,526390,184075
PSLDAWH,526471,105551
NBARNET,526500,196000
PADTON,526648,181251
GRMSBYT,526800,409125
HBRTBDG,526970,343670
OKLGHPK,527000,194800
CRAWLEY,527029,136332
CLPHMJ2,527200,175500
CLPHMJC,527201,175500
CLPHMJM,527202,175500
CLPHMJW,527203,175500
CLPHMJ1,527205,175500
HMPSTDH,527265,185630
GRMSBYD,527520,410357
CRSHLTB,527531,163627
MARYLBN,527550,182000
WHTLSEA,527640,296293
CHSD,527685,158275
WANDCMN,527730,173510
CRSHLTN,527739,164861
EARLSWD,527820,149160
TOOTING,527950,170585
ALDTON,527984,105666
REDHILL,528128,150600
MITCHMJ,528270,167600
GOSPLOK,528300,185670
ESTFLDS,528445,169250
SALFDS,528473,146330
BALHAM,528500,173200
NEWCLEE,528500,410390
HKBG,528580,165930
KNTSHTW,528610,184700
HORLEY,528665,142666
NEWSGAT,528670,192220
GTWK,528700,141300
WDMNSTR,528720,159385
BATRSPK,528745,176960
THBDGS,528800,136900
QTRDBAT,528810,176740
WALNGTN,528843,163991
VICTRIC,528900,179000
VICTRIE,528901,179000
HOVE,528912,105559
KNTSHTN,529035,185150
MERSTHM,529155,153291
CMDNRD,529175,184185
WNDSWRD,529390,176226
EUSTON,529545,182675
WATONAS,529610,219210
STRHCOM,529710,170505
UPRHLWY,529750,186630
ASHWELC,529770,238615
CLPHHS,529820,175710
COLSDNS,529870,159060
PRSP,529975,106779
STPXBOX,529990,183135
STPX,530000,183160
STRETHM,530000,171300
STPADOM,530050,183175
COLSTWN,530091,159756
CHRX,530235,180455
BOWESPK,530245,191470
STRHILL,530270,172685
ALEXNDP,530295,190460
KNGX,530300,183000
HASOCKS,530404,115543
VAUXHLM,530430,178030
VAUXHLW,530431,178030
NUTFILD,530495,149170
CROUCHH,530585,187505
CLTHRPS,530630,409060
BALCOMB,530670,130115
CLDNNRB,530695,184363
CUFFLEY,530700,202800
NORBURY,530710,169720
REEDHMS,530835,160785
HRNSY,530900,189200
PALMRSG,530915,192745
CRHL,530970,200110
BRGHTN,531000,104920
WATRLMN,531060,179950
BRIXTON,531100,175500
WADDON,531155,164830
BRGHLRD,531315,105780
WLOE,531350,180044
FNPK,531358,186746
HRGY,531400,188200
DRYP,531445,185465
PURLEY,531470,161520
WNMHILL,531530,194500
BAYFORD,531537,208274
FRNDNLT,531560,181840
HGHI,531585,184735
HIGHBYA,531585,184725
BURGESH,531625,118805
HFDN,531681,212856
CTMSLNK,531690,181150
BLFR,531714,180914
GRPK,531750,195470
TULSEH,531800,172910
GORDONH,531880,197780
HRGYGL,531885,188193
WNORWOD,531910,172010
LBGHJN,531925,175855
HERNEH,531955,174410
WVLSFLD,532060,120000
ELPHNAC,532085,178945
ESSEXRD,532120,184140
WCROYDN,532150,166083
ENFC,532180,196666
THTH,532250,168350
BOSTON,532301,344118
CNNB,532380,185040
KNLY,532420,160120
PURLEYO,532500,162600
RDLSDWN,532505,160980
MLSECMB,532530,106930
CANONST,532620,180890
MRGT,532693,181683
OLDST,532700,182500
WDULWCH,532750,173030
DENMRKH,532810,176090
SCROYDN,532830,164380
ECROYDN,532841,165770
SDSD,532857,162747
LNDNBDC,532930,180190
LNDNBDE,532930,180200
NDULWCH,532950,174570
ENFLDTN,532970,196550
HERTFDE,532980,212910
HYWRDSH,533045,124630
SELHRST,533105,167610
LIVST,533216,181641
GIPSYH,533321,171235
STMFDHL,533380,187930
FENCHRS,533410,180940
EDULWCH,533440,175360
SEVNSIS,533455,188800
DALSKLD,533525,185005
SYDNHMH,533540,172160
HAGGERS,533555,183955
DALS,533570,184780
HOXTON,533575,183155
SHRDHST,533629,182251
STKNWNG,533670,186910
STOTNHM,533680,188595
WHHRTLA,533690,191340
BHILLPK,533700,195400
BRUCGRV,533795,190110
WHYTELF,533841,158508
SIVRST,533916,192420
NORWDJ,534000,168200
RCTRYRD,534010,186170
UWRLNGH,534068,158353
CATERHM,534120,155420
CRYSTLP,534120,170550
WHYTLFS,534155,157785
PCKHMRY,534190,176330
PKHMRYC,534191,176330
EDMNGRN,534310,193570
TTNHMHL,534500,189500
HAKNYNM,534555,185100
ANERLEY,534605,169900
FAMR,534700,108700
BTHNLGR,534715,182340
WCHAPEL,534715,181845
CLAPTON,534780,186540
LONFLDS,534790,184260
SBURY,534840,196230
CAMHTH,534850,183240
NMBRLPK,534875,191030
HACKNYC,534890,184925
SHADWEL,534935,180940
PENEW,534940,170510
PCKHMQD,535020,176745
WAPPING,535025,180175
TURKYST,535130,198900
SBRMNDS,535160,178370
ANGELRD,535200,192200
RTHERHI,535305,179785
BIRKBCK,535335,169000
SYDENHM,535370,171600
ROYSTON,535387,241247
NUNHEAD,535390,176005
PNGEE,535395,170720
FORESTH,535410,172940
CNDAW,535475,179475
SURREYQ,535642,178946
ELMERSE,535780,168411
BLCHSRD,535800,189345
HOMRTON,535840,184940
HONROPK,535910,174145
THBLDSG,535927,201128
WLDNGHM,535940,156360
